order_id,customer_id,product_id,order_date,quantity,unit_price,shipping_cost,total_amount,profit,order_status
22981,3992,6272,2024-08-18,2,35.99,10.5,71.98,11.45,Cancelled
22982,1705,11397,2025-03-18,2,289.0,7.99,578.0,94.74,Shipped
22983,4677,18132,2026-01-11,5,6.59,6.04,32.95,6.18,Cancelled
22984,5654,25593,2025-08-10,3,135.19,12.56,405.57,72.78,Cancelled
22985,6910,13362,2025-02-25,3,21.65,6.55,64.95,9.74,Delivered
22986,2490,14117,2024-09-28,2,83.15,8.35,166.3,44.98,Delivered
22987,637,3968,2024-11-21,5,6.94,10.6,34.7,5.7,Cancelled
22988,6656,18402,2026-01-03,2,21.79,10.89,43.58,6.56,Shipped
22989,3108,5028,2024-12-09,5,65.49,7.83,327.45,44.37,Shipped
22990,2506,28816,2024-11-05,1,45.2,14.25,45.2,8.49,Cancelled
22991,1394,16870,2024-11-20,3,44.99,14.86,134.97,39.33,Delivered
22992,9416,25595,2026-02-05,1,45.01,2.74,45.01,8.3,Shipped
22993,2375,5618,2026-01-27,2,119.99,13.28,239.98,65.7,Shipped
22994,114,23769,2025-07-10,5,8.02,8.35,40.1,7.27,Shipped
22995,4057,800,2025-08-05,3,19.99,9.67,59.97,13.75,Shipped
22996,7647,2036,2025-03-05,4,11.98,11.74,47.92,4.82,Shipped
22997,3367,6985,2025-06-03,5,31.02,11.22,155.1,37.34,Cancelled
22998,4243,18060,2025-01-25,5,37.49,13.01,187.45,30.88,Shipped
22999,234,20472,2025-03-31,1,21.0,5.72,21.0,6.01,Cancelled
23000,8219,20263,2024-10-17,4,42.99,3.84,171.96,21.96,Cancelled
23001,452,959,2025-11-29,3,6.96,3.2,20.88,2.09,Shipped
23002,9509,12229,2025-07-24,3,4.94,3.93,14.82,3.04,Cancelled
23003,1568,12405,2025-01-12,1,37.44,9.28,37.44,6.78,Delivered
23004,3154,667,2026-05-11,3,15.9,7.63,47.7,10.28,Shipped
23005,1766,617,2025-07-18,5,16.95,5.86,84.75,19.4,Shipped
23006,4110,26945,2024-07-23,3,23.49,10.57,70.47,20.03,Shipped
23007,6248,26391,2024-05-17,1,54.95,11.09,54.95,9.17,Delivered
23008,2068,8285,2024-09-07,3,19.17,3.56,57.51,7.87,Shipped
23009,7590,18813,2024-08-04,3,10.5,6.16,31.5,7.39,Cancelled
23010,7209,21953,2025-10-30,1,8.95,9.8,8.95,2.22,Cancelled
23011,7213,25492,2025-09-07,2,951.44,6.56,1902.88,294.11,Shipped
23012,8744,23968,2024-07-19,5,46.33,6.49,231.65,43.89,Shipped
23013,6758,7560,2025-12-14,3,28.47,14.95,85.41,10.15,Shipped
23014,5576,5680,2025-05-20,4,224.99,10.98,899.96,191.01,Delivered
23015,5449,743,2024-10-25,5,174.63,14.88,873.15,135.13,Shipped
23016,646,969,2025-03-02,4,76.69,8.02,306.76,54.11,Delivered
23017,7228,7578,2025-01-12,4,106.84,9.28,427.36,47.88,Shipped
23018,6983,6557,2025-06-09,3,3.61,8.63,10.83,1.41,Cancelled
23019,4363,585,2025-11-22,3,24.99,13.41,74.97,22.3,Cancelled
23020,3972,20064,2026-04-25,4,9.46,3.85,37.84,6.45,Cancelled
23021,8921,25757,2025-06-19,1,69.99,11.59,69.99,13.12,Delivered
23022,8342,15072,2025-10-11,5,21.19,13.75,105.95,23.13,Delivered
23023,1319,14118,2025-09-27,1,415.65,2.95,415.65,88.52,Cancelled
23024,218,23978,2024-11-03,3,154.95,13.04,464.85,118.26,Cancelled
23025,3194,17737,2024-07-14,4,20.78,8.33,83.12,16.07,Shipped
23026,2709,13916,2024-11-05,1,4.05,7.95,4.05,1.1,Shipped
23027,9813,21388,2025-09-04,2,18.0,6.76,36.0,8.06,Delivered
23028,2890,8917,2026-01-13,4,3.64,8.14,14.56,4.21,Shipped
23029,336,6682,2026-04-20,3,12.26,2.69,36.78,9.83,Shipped
23030,9688,2176,2025-12-18,5,21.59,7.45,107.95,15.23,Cancelled
23031,259,27646,2024-10-28,5,102.4,7.16,512.0,133.74,Delivered
23032,8107,1308,2025-09-13,3,27.42,7.65,82.26,15.43,Cancelled
23033,4883,5706,2025-01-13,4,11.24,2.23,44.96,4.78,Cancelled
23034,1259,28613,2024-06-03,1,24.73,10.58,24.73,7.06,Cancelled
23035,4028,14453,2025-04-05,2,21.99,9.52,43.98,10.67,Shipped
23036,9159,15904,2025-10-22,2,89.89,2.41,179.78,38.75,Cancelled
23037,9823,17082,2025-08-11,1,19.23,7.68,19.23,2.49,Shipped
23038,1804,26706,2024-12-26,1,19.98,5.75,19.98,5.69,Shipped
23039,6808,1700,2025-02-23,4,8.29,8.35,33.16,4.59,Delivered
23040,817,18819,2024-09-19,3,61.99,5.01,185.97,51.72,Delivered
23041,7918,27330,2025-03-10,4,9.99,2.88,39.96,11.77,Cancelled
23042,5461,18209,2024-10-02,5,4.49,7.01,22.45,6.31,Delivered
23043,2056,5673,2025-02-01,4,3.24,6.38,12.96,2.34,Cancelled
23044,7971,11807,2025-11-28,2,34.99,4.66,69.98,18.12,Delivered
23045,3192,127,2025-06-13,3,189.0,14.29,567.0,161.59,Shipped
23046,1256,1650,2025-12-24,4,5.95,8.06,23.8,3.54,Delivered
23047,1558,11837,2025-05-14,4,7.07,13.21,28.28,3.39,Delivered
23048,2457,6297,2026-03-17,5,59.99,10.95,299.95,34.23,Delivered
23049,6048,14172,2024-05-29,3,7.29,8.77,21.87,6.49,Delivered
23050,9751,12698,2025-08-05,2,7.2,6.16,14.4,2.67,Delivered
23051,4396,18855,2024-12-05,4,30.79,7.34,123.16,27.19,Delivered
23052,7550,1185,2025-01-08,3,19.99,4.49,59.97,10.18,Delivered
23053,8092,742,2024-12-12,5,16.66,4.32,83.3,11.1,Shipped
23054,9479,25403,2025-05-28,4,67.95,9.62,271.8,45.61,Delivered
23055,6313,3058,2026-04-08,3,99.99,11.16,299.97,66.9,Shipped
23056,3655,18359,2024-09-18,3,36.74,10.61,110.22,30.1,Cancelled
23057,9145,28968,2024-11-29,4,6.4,14.17,25.6,6.52,Shipped
23058,685,26465,2025-07-06,4,79.99,3.22,319.96,90.6,Shipped
23059,9064,24922,2025-02-02,1,50.68,8.21,50.68,7.1,Delivered
23060,7025,17977,2024-10-02,4,11.95,2.02,47.8,6.15,Delivered
23061,1958,22792,2026-04-23,1,24.98,12.38,24.98,7.44,Cancelled
23062,6181,8891,2024-10-02,4,75.88,5.75,303.52,60.95,Shipped
23063,1691,6581,2025-12-22,4,65.09,5.17,260.36,50.32,Delivered
23064,6583,18200,2025-05-07,5,16.95,2.06,84.75,24.05,Shipped
23065,8293,647,2026-02-09,5,19.95,2.33,99.75,28.24,Cancelled
23066,2744,6764,2025-11-17,1,45.08,4.75,45.08,9.3,Delivered
23067,307,27587,2024-05-21,4,25.99,9.57,103.96,18.59,Shipped
23068,7674,1117,2024-05-17,3,33.0,12.06,99.0,18.01,Delivered
23069,4472,4651,2026-04-20,4,102.96,8.73,411.84,103.09,Shipped
23070,9808,17224,2025-11-24,3,51.36,11.0,154.08,28.91,Shipped
23071,9074,28160,2026-01-06,5,49.99,12.61,249.95,72.24,Delivered
23072,9419,10370,2026-01-17,4,12.92,13.2,51.68,10.42,Shipped
23073,321,6210,2025-12-31,3,24.83,4.34,74.49,21.16,Cancelled
23074,4548,12618,2024-11-07,5,5.94,3.22,29.7,6.68,Shipped
23075,8888,26390,2025-12-25,3,10.0,9.37,30.0,7.89,Cancelled
23076,1171,28653,2025-12-29,5,35.0,4.51,175.0,43.61,Shipped
23077,9449,28325,2025-12-21,4,13.34,11.38,53.36,14.31,Cancelled
23078,6072,15255,2026-04-05,2,43.88,13.15,87.76,22.64,Delivered
23079,6356,2024,2026-02-04,4,14.18,14.4,56.72,5.74,Delivered
23080,2472,85,2025-07-18,2,25.9,7.43,51.8,13.31,Delivered
23081,5564,2002,2025-07-21,3,8.98,5.33,26.94,7.55,Cancelled
23082,4926,19147,2025-08-17,3,2.86,13.18,8.58,1.21,Cancelled
23083,7283,27386,2024-10-17,5,24.95,5.65,124.75,25.82,Shipped
23084,5431,10775,2024-08-16,4,27.38,13.32,109.52,16.67,Delivered
23085,7482,14483,2025-07-02,5,21.99,6.8,109.95,22.97,Cancelled
23086,5699,26910,2025-06-01,2,18.82,12.51,37.64,9.07,Cancelled
23087,748,28574,2025-08-15,5,6.99,4.3,34.95,5.16,Cancelled
23088,460,7137,2025-02-04,3,39.41,12.94,118.23,24.4,Shipped
23089,8250,14177,2026-03-03,2,5.53,7.82,11.06,3.04,Shipped
23090,163,29030,2024-07-08,3,11.42,12.08,34.26,6.04,Cancelled
23091,8172,208,2024-06-16,5,9.49,9.64,47.45,13.53,Shipped
23092,3190,13839,2024-12-15,2,18.89,10.61,37.78,6.83,Delivered
23093,891,44,2024-12-17,1,16.76,12.08,16.76,2.36,Cancelled
23094,6723,11420,2024-12-06,1,8.59,2.85,8.59,1.86,Shipped
23095,6688,24280,2024-06-09,5,15.53,2.31,77.65,16.82,Cancelled
23096,759,13957,2025-07-13,2,6.87,5.38,13.74,3.46,Cancelled
23097,3187,13324,2025-07-07,5,23.88,11.65,119.4,32.38,Shipped
23098,5278,16017,2025-08-27,4,2.58,3.58,10.32,2.89,Delivered
23099,9371,20282,2025-12-28,5,2.99,3.72,14.95,2.71,Cancelled
23100,781,17223,2025-06-27,1,12.49,13.37,12.49,1.37,Delivered
23101,6839,18074,2025-10-01,5,204.67,4.2,1023.35,300.01,Cancelled
23102,4033,29071,2024-05-18,3,29.0,9.53,87.0,12.86,Shipped
23103,6482,4990,2025-03-28,1,17.83,11.0,17.83,2.77,Cancelled
23104,3967,19992,2025-01-02,4,161.95,4.41,647.8,83.02,Delivered
23105,6586,4542,2026-02-10,1,45.49,10.49,45.49,12.82,Delivered
23106,7452,1721,2025-09-30,5,7.95,2.96,39.75,9.63,Shipped
23107,2264,14938,2024-09-12,3,10.97,2.44,32.91,3.9,Delivered
23108,7190,17770,2025-12-02,5,12.99,8.34,64.95,10.49,Cancelled
23109,7094,15308,2024-08-24,5,8.15,9.87,40.75,10.66,Shipped
23110,602,612,2024-11-17,3,8.86,6.23,26.58,7.55,Cancelled
23111,7316,24979,2026-03-19,5,14.97,9.62,74.85,19.86,Cancelled
23112,4401,6083,2024-11-21,3,79.95,12.03,239.85,56.16,Shipped
23113,874,24264,2024-11-17,3,2.13,12.61,6.39,0.67,Shipped
23114,1477,7226,2025-06-22,5,32.0,12.02,160.0,36.74,Shipped
23115,8901,1452,2024-07-19,3,4.99,6.12,14.97,1.89,Shipped
23116,9537,7131,2025-10-29,5,19.45,8.83,97.25,23.9,Shipped
23117,1716,4311,2024-07-24,2,56.95,4.49,113.9,15.69,Delivered
23118,24,2967,2024-08-26,1,18.94,2.09,18.94,4.51,Shipped
23119,3620,8087,2024-11-13,2,16.99,11.43,33.98,9.12,Shipped
23120,5055,11766,2025-04-30,2,115.0,2.2,230.0,54.75,Shipped
23121,315,27357,2024-09-13,4,5.2,8.71,20.8,6.18,Shipped
23122,2726,18499,2024-11-30,2,17.99,6.07,35.98,6.31,Cancelled
23123,6965,6112,2026-03-28,1,9.99,3.06,9.99,1.95,Cancelled
23124,89,27216,2024-08-12,4,14.54,9.65,58.16,9.47,Cancelled
23125,7577,23246,2026-02-14,4,34.48,2.37,137.92,14.19,Cancelled
23126,8461,59,2025-10-04,4,7.64,4.24,30.56,6.67,Shipped
23127,2446,22715,2025-01-31,3,27.27,12.11,81.81,13.35,Cancelled
23128,3742,22752,2025-03-22,5,6.13,9.29,30.65,6.04,Cancelled
23129,9106,10393,2025-05-22,3,8.29,13.9,24.87,7.03,Shipped
23130,3203,5136,2026-03-21,1,29.95,6.5,29.95,7.92,Cancelled
23131,7823,18428,2025-08-29,5,69.95,13.07,349.75,75.8,Shipped
23132,2930,2471,2025-09-29,2,83.49,9.7,166.98,35.5,Delivered
23133,3322,13745,2024-07-28,1,35.57,3.35,35.57,9.45,Shipped
23134,3185,16262,2024-09-22,4,9.29,3.82,37.16,7.87,Shipped
23135,6590,16837,2025-09-28,4,18.98,2.01,75.92,8.91,Shipped
23136,3754,26090,2026-03-18,2,7.28,7.1,14.56,3.03,Cancelled
23137,468,8869,2024-07-16,3,1.49,7.97,4.47,1.32,Shipped
23138,370,24761,2025-12-19,4,220.5,13.09,882.0,111.76,Delivered
23139,7950,7156,2025-12-16,3,295.57,13.17,886.71,92.17,Cancelled
23140,7833,18434,2025-11-03,1,372.96,4.19,372.96,45.75,Cancelled
23141,6363,7486,2024-07-04,2,10.71,11.93,21.42,5.05,Delivered
23142,9790,4600,2025-07-09,4,7.16,2.05,28.64,5.52,Shipped
23143,6039,10789,2025-10-13,1,23.99,2.66,23.99,6.95,Cancelled
23144,7985,16654,2025-03-30,3,39.0,3.16,117.0,33.97,Shipped
23145,6247,14977,2025-05-05,2,29.01,9.27,58.02,6.6,Delivered
23146,9014,2291,2025-07-25,2,46.6,12.04,93.2,17.73,Shipped
23147,7008,21076,2024-11-10,3,61.0,11.44,183.0,49.24,Shipped
23148,2328,2107,2024-05-23,4,33.08,7.5,132.32,30.73,Shipped
23149,2881,18275,2024-09-21,1,22.02,5.98,22.02,2.62,Delivered
23150,4006,1890,2024-06-01,4,83.18,5.69,332.72,57.95,Cancelled
23151,182,24037,2026-04-16,3,46.3,9.02,138.9,17.01,Cancelled
23152,2068,15913,2024-06-13,5,20.4,7.33,102.0,29.83,Shipped
23153,7349,1911,2025-12-21,4,15.16,8.55,60.64,10.56,Delivered
23154,8727,17889,2024-12-11,2,38.99,3.25,77.98,11.19,Cancelled
23155,8952,25572,2025-06-19,2,4.95,6.93,9.9,1.41,Cancelled
23156,9857,8205,2026-04-06,4,19.99,14.49,79.96,11.99,Cancelled
23157,2864,25449,2024-09-30,2,10.19,4.66,20.38,5.32,Delivered
23158,3951,9424,2025-04-05,1,34.95,9.41,34.95,7.78,Shipped
23159,6091,13078,2025-01-21,4,89.97,6.9,359.88,62.49,Delivered
23160,5963,26556,2024-12-11,2,26.58,10.13,53.16,10.92,Delivered
23161,8586,9497,2025-07-10,4,59.99,5.86,239.96,35.95,Delivered
23162,6275,6014,2026-01-17,2,28.95,7.72,57.9,6.7,Shipped
23163,3970,16416,2025-02-24,4,10.99,13.33,43.96,8.83,Shipped
23164,3635,2724,2025-02-25,3,9.99,10.59,29.97,4.57,Delivered
23165,140,11249,2024-07-17,2,9.99,7.51,19.98,5.63,Shipped
23166,9657,9922,2024-11-13,4,71.33,4.3,285.32,32.43,Shipped
23167,1616,8231,2024-12-05,4,3.99,14.26,15.96,4.25,Cancelled
23168,8194,26329,2024-06-25,4,21.9,13.63,87.6,11.97,Cancelled
23169,8632,20047,2024-10-07,3,36.6,14.96,109.8,26.57,Cancelled
23170,4724,5555,2024-05-31,5,52.55,5.24,262.75,71.78,Shipped
23171,7431,26168,2025-08-08,2,5.39,6.85,10.78,2.76,Delivered
23172,3183,4022,2024-10-14,5,19.99,11.45,99.95,20.18,Shipped
23173,7158,10282,2025-10-17,5,85.95,3.1,429.75,89.42,Cancelled
23174,3112,154,2024-05-30,2,450.05,12.48,900.1,96.56,Delivered
23175,6026,23692,2024-08-20,5,6.2,12.63,31.0,4.66,Shipped
23176,4149,29174,2024-11-06,2,14.99,13.15,29.98,7.75,Cancelled
23177,7921,28192,2024-10-26,3,12.8,12.79,38.4,4.47,Cancelled
23178,5288,25335,2025-08-20,3,55.72,3.46,167.16,33.77,Shipped
23179,4544,25148,2024-09-25,1,74.95,2.14,74.95,14.98,Cancelled
23180,9843,29116,2024-11-03,1,51.94,11.67,51.94,14.91,Delivered
23181,9590,2083,2025-07-04,3,44.79,6.85,134.37,30.62,Shipped
23182,2,18056,2024-12-09,3,35.0,11.3,105.0,21.65,Delivered
23183,1495,19295,2024-11-30,5,25.99,3.36,129.95,16.25,Delivered
23184,1266,13745,2025-12-19,3,35.57,9.52,106.71,26.55,Shipped
23185,4002,18707,2025-03-14,5,13.1,3.17,65.5,17.28,Delivered
23186,7222,8808,2024-09-21,5,5.36,4.91,26.8,7.1,Shipped
23187,9361,19012,2026-04-28,4,16.63,4.32,66.52,16.22,Shipped
23188,2839,11195,2024-08-08,2,192.41,8.08,384.82,68.01,Delivered
23189,8607,10585,2026-03-27,3,10.88,10.08,32.64,5.04,Shipped
23190,9887,1181,2025-03-02,4,8.52,12.75,34.08,4.13,Cancelled
23191,1443,27637,2024-07-24,5,49.18,6.55,245.9,50.12,Delivered
23192,1676,26402,2025-05-08,5,99.86,2.16,499.3,139.66,Delivered
23193,3073,5186,2025-10-28,4,59.94,5.18,239.76,53.34,Shipped
23194,9375,9935,2024-12-09,4,6.49,6.83,25.96,2.94,Cancelled
23195,9261,10672,2025-07-18,4,9.99,12.75,39.96,7.84,Cancelled
23196,1040,13646,2025-02-08,3,90.06,10.93,270.18,59.06,Delivered
23197,3602,10246,2024-06-02,2,19.99,8.93,39.98,10.58,Delivered
23198,4359,18351,2025-11-16,3,5.99,13.86,17.97,1.8,Delivered
23199,6960,4569,2025-03-31,2,26.5,3.89,53.0,5.34,Cancelled
23200,2059,19537,2025-05-17,4,4.95,13.33,19.8,4.69,Shipped
23201,6096,16965,2025-02-01,2,100.39,6.16,200.78,23.59,Shipped
23202,5887,2669,2026-03-19,5,21.99,10.12,109.95,20.56,Shipped
23203,714,29293,2024-12-16,2,6.4,11.54,12.8,2.97,Shipped
23204,7151,28328,2025-01-06,2,16.99,9.13,33.98,9.89,Delivered
23205,7691,16914,2024-05-30,2,62.96,13.33,125.92,20.28,Cancelled
23206,4040,3733,2026-01-07,5,35.39,2.83,176.95,36.71,Delivered
23207,5285,26399,2026-01-10,4,12.99,5.67,51.96,12.18,Delivered
23208,3952,27524,2024-08-06,4,14.04,14.15,56.16,11.83,Cancelled
23209,4354,16866,2024-09-20,3,8.0,12.59,24.0,3.95,Shipped
23210,9659,6403,2025-10-08,1,35.77,12.3,35.77,4.16,Delivered
23211,5249,16935,2024-12-11,5,6.99,10.75,34.95,5.88,Cancelled
23212,5006,28571,2025-04-11,4,29.93,13.48,119.72,32.25,Shipped
23213,2627,18027,2024-12-24,5,43.75,4.1,218.75,26.91,Cancelled
23214,6634,21866,2026-05-02,2,29.95,7.41,59.9,7.99,Cancelled
23215,8555,6781,2024-12-04,2,28.99,12.7,57.98,6.35,Cancelled
23216,557,18709,2026-04-18,1,14.29,4.23,14.29,1.72,Delivered
23217,4509,25657,2026-02-20,5,55.99,14.95,279.95,39.4,Shipped
23218,9212,29469,2026-04-25,2,7.27,3.18,14.54,1.84,Shipped
23219,7219,22938,2025-09-29,5,208.99,10.02,1044.95,197.89,Cancelled
23220,5298,4903,2025-05-16,4,7.35,3.7,29.4,4.97,Shipped
23221,8854,26443,2024-10-26,3,26.36,5.87,79.08,9.2,Delivered
23222,7479,1281,2025-10-30,4,24.99,9.97,99.96,12.82,Shipped
23223,1653,19295,2026-02-14,2,25.99,7.65,51.98,6.75,Delivered
23224,6975,3612,2026-03-29,5,24.95,7.77,124.75,32.62,Delivered
23225,984,23007,2025-08-23,2,19.46,10.19,38.92,5.67,Delivered
23226,2418,25537,2026-03-23,5,149.99,4.01,749.95,81.54,Shipped
23227,7545,23423,2026-03-26,5,39.99,8.31,199.95,50.26,Cancelled
23228,1591,2397,2024-09-18,3,129.94,6.95,389.82,101.25,Shipped
23229,8917,14646,2025-04-06,1,319.99,12.16,319.99,76.46,Shipped
23230,7867,6150,2025-08-08,1,13.85,11.78,13.85,2.34,Shipped
23231,1204,6383,2024-10-09,2,8.99,3.48,17.98,3.97,Shipped
23232,7932,16272,2025-07-07,2,23.99,5.88,47.98,12.74,Delivered
23233,2132,7504,2025-10-13,4,23.95,2.9,95.8,14.05,Cancelled
23234,9038,25746,2024-09-06,4,36.95,9.33,147.8,30.69,Shipped
23235,5894,18190,2024-09-18,3,15.85,8.06,47.55,9.8,Cancelled
23236,2659,9295,2025-03-05,4,182.65,3.57,730.6,165.53,Shipped
23237,972,6370,2024-05-19,5,5.73,3.14,28.65,6.81,Cancelled
23238,4102,14790,2024-11-28,1,6.64,3.06,6.64,1.75,Delivered
23239,5739,12465,2025-05-04,4,39.09,14.23,156.36,17.84,Shipped
23240,759,4789,2026-03-02,1,162.97,8.98,162.97,17.35,Delivered
23241,4496,4868,2024-05-15,2,97.42,6.64,194.84,45.13,Cancelled
23242,9273,17603,2024-10-24,3,78.22,14.02,234.66,43.24,Delivered
23243,6673,7971,2024-11-21,2,7.41,12.42,14.82,1.98,Delivered
23244,3798,1618,2026-03-24,1,153.41,3.74,153.41,27.69,Shipped
23245,2908,8933,2026-02-03,5,8.66,10.33,43.3,4.82,Shipped
23246,5547,19277,2025-07-19,3,7.03,3.77,21.09,4.84,Shipped
23247,8214,13242,2026-02-23,5,20.91,4.76,104.55,24.99,Delivered
23248,8109,23891,2025-10-07,2,10.98,13.91,21.96,4.87,Shipped
23249,6,2445,2025-10-31,2,16.95,12.78,33.9,8.97,Delivered
23250,4107,23216,2024-09-12,2,29.76,11.67,59.52,11.6,Shipped
23251,6776,7839,2026-01-10,5,16.51,11.29,82.55,13.23,Cancelled
23252,5834,5015,2024-09-18,1,23.99,13.57,23.99,6.83,Cancelled
23253,3216,4711,2026-03-17,4,8.99,4.35,35.96,10.11,Cancelled
23254,8609,9895,2026-01-12,2,6.88,14.09,13.76,2.05,Cancelled
23255,2880,11169,2025-12-18,4,27.35,12.27,109.4,12.01,Shipped
23256,9023,26140,2025-01-28,5,3.98,10.63,19.9,4.51,Cancelled
23257,2186,22485,2026-03-19,1,157.99,9.97,157.99,26.09,Shipped
23258,1040,26347,2026-02-04,5,27.24,11.62,136.2,30.01,Delivered
23259,6167,19855,2026-02-16,1,263.75,7.04,263.75,42.66,Delivered
23260,7688,27144,2025-05-18,3,46.77,3.9,140.31,21.72,Shipped
23261,5340,9993,2025-06-16,4,32.99,3.94,131.96,31.28,Delivered
23262,6728,1110,2026-02-11,5,49.95,13.76,249.75,28.87,Cancelled
23263,8875,19128,2025-06-30,4,51.38,13.08,205.52,21.86,Cancelled
23264,7918,9430,2024-06-14,2,5.97,3.32,11.94,2.94,Cancelled
23265,8167,14675,2025-05-12,4,14.95,3.23,59.8,6.7,Delivered
23266,2171,17764,2024-12-14,3,7.23,3.07,21.69,3.61,Delivered
23267,7863,28375,2026-02-21,3,11.95,5.64,35.85,8.94,Delivered
23268,3378,13943,2024-09-15,4,12.78,11.11,51.12,9.24,Delivered
23269,9177,15550,2025-07-13,1,44.13,7.85,44.13,7.06,Cancelled
23270,826,2802,2025-02-14,5,19.95,13.19,99.75,19.01,Delivered
23271,5188,21665,2025-05-04,3,31.99,3.86,95.97,9.78,Delivered
23272,8441,24255,2025-01-21,1,28.46,6.7,28.46,4.09,Delivered
23273,5367,8233,2024-11-18,3,25.15,10.0,75.45,15.66,Delivered
23274,2717,3990,2025-03-07,5,136.89,8.3,684.45,186.9,Cancelled
23275,8178,15054,2024-08-22,5,12.99,7.93,64.95,12.71,Shipped
23276,195,3929,2025-05-18,1,57.55,9.8,57.55,6.39,Delivered
23277,4241,20166,2025-12-29,5,125.89,13.35,629.45,113.63,Shipped
23278,2310,26048,2025-10-14,4,114.34,11.35,457.36,115.45,Delivered
23279,7373,3651,2025-12-25,5,39.99,11.81,199.95,50.68,Cancelled
23280,9487,14198,2026-01-16,4,5.96,12.09,23.84,5.39,Delivered
23281,3225,8560,2025-07-07,3,16.19,3.23,48.57,11.3,Delivered
23282,2803,11858,2026-01-22,5,19.97,10.55,99.85,18.45,Cancelled
23283,5662,27905,2025-01-11,5,12.95,4.42,64.75,14.32,Shipped
23284,8964,20458,2025-09-09,2,19.46,14.6,38.92,8.72,Shipped
23285,6093,21945,2024-11-19,5,65.99,13.35,329.95,78.32,Cancelled
23286,37,6687,2024-05-31,3,20.61,5.93,61.83,12.61,Shipped
23287,3627,24077,2025-07-03,1,12.95,6.23,12.95,1.41,Shipped
23288,5869,10194,2026-02-07,1,17.94,2.83,17.94,4.36,Delivered
23289,4323,20138,2026-02-02,4,131.0,2.19,524.0,93.76,Cancelled
23290,8905,6096,2026-03-14,5,18.67,5.28,93.35,21.19,Cancelled
23291,1,16041,2024-11-20,4,19.92,14.67,79.68,12.16,Shipped
23292,3933,23737,2025-08-10,4,47.95,12.09,191.8,36.99,Cancelled
23293,9175,27272,2026-03-19,5,11.97,11.18,59.85,7.88,Cancelled
23294,4871,25317,2025-01-01,5,19.5,12.25,97.5,22.63,Cancelled
23295,4275,23098,2025-11-16,5,2.67,2.31,13.35,3.43,Shipped
23296,1877,21285,2024-12-30,5,99.52,9.99,497.6,130.47,Cancelled
23297,7351,14956,2024-05-26,1,11.99,9.21,11.99,2.54,Delivered
23298,6728,18427,2024-08-01,4,17.95,12.07,71.8,18.89,Cancelled
23299,1903,23028,2024-09-30,2,189.94,12.01,379.88,80.41,Cancelled
23300,1767,12195,2025-03-17,3,7.66,13.96,22.98,2.3,Shipped
23301,792,20543,2024-05-27,5,0.39,13.36,1.95,0.57,Cancelled
23302,4193,22513,2024-07-18,5,204.0,3.82,1020.0,160.27,Delivered
23303,3188,21508,2025-10-22,4,19.96,10.35,79.84,15.19,Delivered
23304,5200,25393,2025-12-13,4,34.67,7.99,138.68,41.19,Cancelled
23305,9286,4339,2024-08-03,2,18.62,4.16,37.24,8.47,Delivered
23306,6620,24868,2026-01-11,4,8.88,9.68,35.52,9.47,Shipped
23307,39,17634,2025-03-29,2,27.99,14.31,55.98,7.6,Delivered
23308,7251,20201,2024-09-12,1,59.99,7.26,59.99,10.59,Cancelled
23309,1684,8518,2026-02-06,5,25.82,10.37,129.1,27.38,Cancelled
23310,3374,4600,2026-01-18,4,7.16,8.5,28.64,2.91,Cancelled
23311,5985,12962,2025-04-20,3,21.88,10.55,65.64,14.28,Shipped
23312,2718,9374,2025-07-23,2,28.88,3.68,57.76,8.98,Cancelled
23313,9235,21783,2024-10-09,5,36.03,8.19,180.15,18.57,Cancelled
23314,1121,11542,2025-11-09,5,9.48,8.88,47.4,7.3,Delivered
23315,5058,6077,2024-08-12,5,271.66,8.24,1358.3,383.4,Shipped
23316,1028,23919,2025-02-07,1,6.33,5.19,6.33,0.69,Shipped
23317,1800,18631,2025-09-11,5,49.55,14.74,247.75,43.96,Shipped
23318,6098,23211,2026-03-10,4,17.39,11.83,69.56,19.93,Shipped
23319,7625,5461,2025-10-05,3,19.95,12.09,59.85,8.44,Cancelled
23320,5839,22905,2025-12-02,3,14.99,12.06,44.97,10.02,Shipped
23321,9866,23513,2024-05-27,5,431.98,2.77,2159.9,522.69,Delivered
23322,6678,1285,2025-05-26,1,24.91,6.46,24.91,2.7,Delivered
23323,2263,3937,2025-10-05,1,21.89,14.66,21.89,4.06,Shipped
23324,6583,23062,2024-11-30,2,7.79,5.28,15.58,4.43,Cancelled
23325,8210,25642,2025-09-01,4,54.29,7.19,217.16,27.96,Cancelled
23326,3274,22560,2024-08-30,3,26.1,14.21,78.3,11.4,Shipped
23327,7520,16399,2025-03-18,2,29.99,13.61,59.98,6.82,Delivered
23328,62,14663,2026-01-04,5,49.11,11.34,245.55,34.78,Delivered
23329,1239,11578,2024-10-05,1,24.97,4.04,24.97,4.1,Delivered
23330,7361,7195,2025-08-13,2,7.47,9.17,14.94,2.97,Delivered
23331,9281,17359,2026-02-01,4,7.92,2.19,31.68,4.05,Shipped
23332,3907,21630,2025-03-09,4,4.87,4.82,19.48,4.42,Delivered
23333,7546,21550,2024-09-13,4,89.95,3.82,359.8,72.41,Delivered
23334,3910,9557,2024-12-03,4,39.49,5.85,157.96,27.1,Shipped
23335,2967,13548,2025-10-08,4,98.02,14.79,392.08,67.09,Shipped
23336,9244,24628,2024-06-20,5,25.0,4.5,125.0,29.16,Cancelled
